session,round,agent,type,product,price,volume
13527972081,8,INT:KonsumentE7:B,K,B,5.89168305331429,5.852724761352022
13527972081,8,INT:KonsumentE8:B,K,B,4.69381681472516,5.8763895618610515
13527972081,8,INT:KonsumentE6:B,K,B,8.14579270297978,5.8839394386718595
13527972081,8,G14A:Agent1,K,B,2.0,8.0
13527972081,8,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,8,INT:ProduzentE11:B,V,B,0.6703445247425863,5.771467110884803
13527972081,8,INT:ProduzentE13:B,V,B,0.6703445247425867,5.800418737751038
13527972081,8,INT:ProduzentE8:B,V,B,0.6703445247425862,5.810219195592027
13527972081,8,INT:ProduzentE10:B,V,B,0.6703445247425863,5.832158806504582
13527972081,8,INT:ProduzentE7:B,V,B,0.6703445247425864,5.844214422156852
13527972081,8,INT:ProduzentE9:B,V,B,0.6703445247425869,5.919556777655917
13527972081,8,INT:ProduzentE12:B,V,B,5.3627561979406915,6.451174609372952
13527972081,8,G25A:Diablo,K,C,1.0,2.999999999999999
13527972081,8,G25A:Diablo,K,C,1.0,3.1999999999999993
13527972081,8,G25A:Diablo,K,C,1.0,3.3999999999999995
13527972081,8,G25A:Diablo,K,C,1.0,3.5999999999999996
13527972081,8,G25A:Diablo,K,C,1.0,3.8
13527972081,8,G25A:Diablo,K,C,1.0,4.0
13527972081,8,INT:KonsumentE12:C,K,C,1.48965449942797,7.07499296203175
13527972081,8,INT:KonsumentE13:C,K,C,1.4896544994279735,7.086487557854468
13527972081,8,INT:KonsumentE14:C,K,C,1.48965449942797,7.165235071754673
13527972081,8,INT:KonsumentE11:C,K,C,1.48965449942797,7.251396056511689
13527972081,8,INT:KonsumentE10:C,K,C,1.4896544994279681,7.273864979503044
13527972081,8,INT:ProduzentS2:C,V,C,1.629808678723162,6.251430283564342
13527972081,8,INT:ProduzentE20:C,V,C,1.629808678723161,6.919019072224449
13527972081,8,INT:ProduzentE16:C,V,C,2.497167566437129,6.9619761755785765
13527972081,8,G36A:Reaktion,V,C,7.8214922678611165,7.076870202091128
13527972081,8,INT:ProduzentE14:C,V,C,3.364526454151099,7.115921469824677
13527972081,8,INT:ProduzentE19:C,V,C,3.075406824913108,7.123384992266435
13527972081,8,INT:ProduzentE17:C,V,C,1.9189283079611505,7.135838270037732
13527972081,8,INT:ProduzentE18:C,V,C,3.3645264541510955,7.144372204633436
13527972081,8,INT:ProduzentE15:C,V,C,3.3645264541510973,7.2481226216341925
13527972081,9,INT:KonsumentE2:A,K,A,9.461616683636107,9.95996451281907
13527972081,9,INT:KonsumentE0:A,K,A,5.859638731553378,10.108638668847865
13527972081,9,INT:KonsumentE1:A,K,A,6.427368131450244,10.13231349259404
13527972081,9,INT:KonsumentE3:A,K,A,5.671613336765457,10.235280250737336
13527972081,9,INT:KonsumentE4:A,K,A,7.329920241957515,10.31457087055912
13527972081,9,G14A:Agent1,K,A,2.0,12.0
13527972081,9,INT:ProduzentS0:A,V,A,1.7538456048475242,6.993576460087159
13527972081,9,INT:ProduzentE6:A,V,A,1.7538456048475244,11.202863185796412
13527972081,9,INT:ProduzentE1:A,V,A,1.7538456048475242,11.20787181614665
13527972081,9,INT:ProduzentE2:A,V,A,1.7538456048475242,11.24028072764179
13527972081,9,INT:ProduzentE0:A,V,A,1.7538456048475242,11.285428452612173
13527972081,9,INT:ProduzentE3:A,V,A,1.7538456048475242,11.328498403911246
13527972081,9,INT:ProduzentE5:A,V,A,1.7538456048475244,11.391038820506548
13527972081,9,INT:ProduzentE4:A,V,A,3.7759266224442207,11.512005893956655
13527972081,9,G14A:Agent1,V,A,5.962013504293018,12.0
13527972081,9,INT:KonsumentE6:B,K,B,7.6826726272362675,5.795534289431504
13527972081,9,INT:KonsumentE8:B,K,B,4.90041276222751,5.802153331489019
13527972081,9,INT:KonsumentE7:B,K,B,5.8658816030196315,5.810944166578075
13527972081,9,INT:KonsumentE9:B,K,B,10.143531803223473,5.812374451243043
13527972081,9,G36A:Reaktion,K,B,50.97448000480687,5.852724761352022
13527972081,9,INT:KonsumentE5:B,K,B,8.6446533626547,5.857462906776198
13527972081,9,G14A:Agent1,K,B,2.0,8.0
13527972081,9,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,9,INT:ProduzentE7:B,V,B,0.6703445247425861,5.812665844228648
13527972081,9,INT:ProduzentE10:B,V,B,0.6703445247425864,5.83152819137547
13527972081,9,INT:ProduzentE11:B,V,B,0.6703445247425865,5.838365848413235
13527972081,9,INT:ProduzentE13:B,V,B,0.6703445247425863,5.852677672669964
13527972081,9,INT:ProduzentE8:B,V,B,0.6703445247425863,5.8635277345356185
13527972081,9,INT:ProduzentE9:B,V,B,1.3406890494851733,5.913509863305772
13527972081,9,INT:ProduzentE12:B,V,B,6.033100722683278,6.595649628004789
13527972081,9,G25A:Diablo,K,C,1.0,2.999999999999999
13527972081,9,G25A:Diablo,K,C,1.0,3.1999999999999993
13527972081,9,G25A:Diablo,K,C,1.0,3.3999999999999995
13527972081,9,G25A:Diablo,K,C,1.0,3.5999999999999996
13527972081,9,G25A:Diablo,K,C,1.0,3.8
13527972081,9,G25A:Diablo,K,C,1.0,4.0
13527972081,9,INT:KonsumentE10:C,K,C,1.48965449942797,7.107582581950971
13527972081,9,INT:KonsumentE14:C,K,C,1.48965449942797,7.111090511619461
13527972081,9,INT:KonsumentE12:C,K,C,2.9793089988559407,7.145428052806582
13527972081,9,INT:KonsumentE11:C,K,C,1.48965449942797,7.184414065943188
13527972081,9,INT:KonsumentE13:C,K,C,1.48965449942797,7.359813354349239
13527972081,9,INT:ProduzentS2:C,V,C,2.2552812696894833,6.251430283564342
13527972081,9,INT:ProduzentE18:C,V,C,4.705215503636269,6.843130541377555
13527972081,9,INT:ProduzentE14:C,V,C,4.705215503636272,6.903039489306661
13527972081,9,INT:ProduzentE19:C,V,C,4.416095874398281,6.920925991212527
13527972081,9,INT:ProduzentE15:C,V,C,4.70521550363627,6.934404386746334
13527972081,9,INT:ProduzentE20:C,V,C,2.255281269689483,7.082703164610376
13527972081,9,INT:ProduzentE17:C,V,C,3.2596173574463236,7.141864270841949
13527972081,9,INT:ProduzentE16:C,V,C,2.7420130567908596,7.204399023594004
13527972081,10,INT:KonsumentE0:A,K,A,6.976879606124356,10.448958963810998
13527972081,10,INT:KonsumentE2:A,K,A,10.578857558207085,10.45315241395509
13527972081,10,INT:KonsumentE1:A,K,A,7.544609006021222,10.533745357106804
13527972081,10,INT:KonsumentE4:A,K,A,8.447161116528493,10.616863741423048
13527972081,10,INT:KonsumentE3:A,K,A,6.788854211336435,10.837409634339343
13527972081,10,G14A:Agent1,K,A,2.0,12.0
13527972081,10,INT:ProduzentS0:A,V,A,2.2648572375543967,6.993576460087159
13527972081,10,INT:ProduzentE0:A,V,A,2.264857237554397,11.732318116092845
13527972081,10,INT:ProduzentE1:A,V,A,2.2648572375543967,11.744688752275609
13527972081,10,INT:ProduzentE2:A,V,A,2.2648572375543967,11.783618392103756
13527972081,10,INT:ProduzentE3:A,V,A,2.264857237554397,11.819137600317568
13527972081,10,INT:ProduzentE6:A,V,A,2.2648572375543976,11.885626701533143
13527972081,10,INT:ProduzentE5:A,V,A,2.264857237554397,11.91962309665654
13527972081,10,G14A:Agent1,V,A,7.311589738258838,12.0
13527972081,10,INT:ProduzentE4:A,V,A,4.103236784751588,12.477261898488385
13527972081,10,INT:KonsumentE7:B,K,B,6.9831224775906096,5.784209034489548
13527972081,10,INT:KonsumentE8:B,K,B,6.017653636798488,5.791182966180636
13527972081,10,INT:KonsumentE6:B,K,B,8.799913501807247,5.7959917727130135
13527972081,10,INT:KonsumentE9:B,K,B,11.260772677794451,5.82641076456762
13527972081,10,INT:KonsumentE5:B,K,B,9.29167535120243,5.853509993067731
13527972081,10,G14A:Agent1,K,B,2.0,8.0
13527972081,10,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,10,INT:ProduzentE9:B,V,B,2.01103357422776,5.8882874191697
13527972081,10,INT:ProduzentE10:B,V,B,0.6703445247425865,5.905384065005953
13527972081,10,INT:ProduzentE7:B,V,B,0.6703445247425863,5.9074407893610825
13527972081,10,INT:ProduzentE13:B,V,B,0.6703445247425864,5.90912517343311
13527972081,10,INT:ProduzentE8:B,V,B,1.3406890494851726,5.911658480401574
13527972081,10,INT:ProduzentE11:B,V,B,0.6703445247425867,5.926041090388295
13527972081,10,INT:ProduzentE12:B,V,B,6.703445247425864,6.739822596425236
13527972081,10,G25A:Diablo,K,C,1.0,2.999999999999999
13527972081,10,G25A:Diablo,K,C,1.0,3.1999999999999993
13527972081,10,G25A:Diablo,K,C,1.0,3.3999999999999995
13527972081,10,G25A:Diablo,K,C,1.0,3.5999999999999996
13527972081,10,G25A:Diablo,K,C,1.0,3.8
13527972081,10,G25A:Diablo,K,C,1.0,4.0
13527972081,10,INT:KonsumentE10:C,K,C,1.48965449942797,7.094803903642406
13527972081,10,INT:KonsumentE11:C,K,C,1.48965449942797,7.128775151764721
13527972081,10,INT:KonsumentE12:C,K,C,1.48965449942797,7.131955765048481
13527972081,10,INT:KonsumentE14:C,K,C,1.48965449942797,7.182017157175476
13527972081,10,INT:KonsumentE13:C,K,C,1.48965449942797,7.1863794402067755
13527972081,10,INT:ProduzentS2:C,V,C,2.721164634105543,6.251430283564342
13527972081,10,INT:ProduzentE14:C,V,C,4.2207888447720965,6.667731665672716
13527972081,10,INT:ProduzentE15:C,V,C,4.220788844772095,6.725660943966434
13527972081,10,INT:ProduzentE19:C,V,C,4.043816422501905,6.789989810127324
13527972081,10,INT:ProduzentE16:C,V,C,4.082702106276033,6.838911772819584
13527972081,10,INT:ProduzentE18:C,V,C,4.220788844772095,6.853665353517786
13527972081,10,INT:ProduzentE17:C,V,C,4.600306406931496,6.867318011834903
13527972081,10,INT:ProduzentE20:C,V,C,2.721164634105543,7.103258226517202
13527972081,10,G36A:Reaktion,V,C,4.389150746318382,7.107582581950971
13527972081,11,INT:KonsumentE0:A,K,A,8.094120480695334,10.448958963810998
13527972081,11,INT:KonsumentE2:A,K,A,11.696098432778063,10.45315241395509
13527972081,11,INT:KonsumentE1:A,K,A,8.6618498805922,10.533745357106804
13527972081,11,INT:KonsumentE3:A,K,A,7.906095085907413,10.861852291476056
13527972081,11,INT:KonsumentE4:A,K,A,9.564401991099471,10.987354736797911
13527972081,11,G14A:Agent1,K,A,2.0,12.0
13527972081,11,INT:ProduzentS0:A,V,A,2.7396654346372333,6.993576460087159
13527972081,11,G14A:Agent1,V,A,6.680344031877087,12.0
13527972081,11,INT:ProduzentE1:A,V,A,2.7396654346372333,12.05054868437567
13527972081,11,INT:ProduzentE0:A,V,A,2.7396654346372333,12.065551452391304
13527972081,11,INT:ProduzentE6:A,V,A,2.739665434637234,12.114078508564628
13527972081,11,INT:ProduzentE5:A,V,A,2.7396654346372333,12.141392687207407
13527972081,11,INT:ProduzentE2:A,V,A,2.7396654346372333,12.214781789452301
13527972081,11,INT:ProduzentE3:A,V,A,2.7396654346372333,12.307949801461342
13527972081,11,INT:ProduzentE4:A,V,A,4.773581309494174,12.680926840445284
13527972081,11,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,11,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,11,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,11,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,11,G25A:Diablo,K,B,1.0,3.8
13527972081,11,G25A:Diablo,K,B,1.0,4.0
13527972081,11,INT:KonsumentE5:B,K,B,10.408916225773407,6.480260972870297
13527972081,11,INT:KonsumentE8:B,K,B,7.134894511369464,6.542218501275262
13527972081,11,INT:KonsumentE9:B,K,B,12.378013552365427,6.544197165845522
13527972081,11,INT:KonsumentE7:B,K,B,8.100363352161587,6.593141661816561
13527972081,11,INT:KonsumentE6:B,K,B,9.917154376378223,6.637124933798347
13527972081,11,G14A:Agent1,K,B,2.0,8.0
13527972081,11,INT:ProduzentS1:B,V,B,1.2406890494851732,5.076387332586603
13527972081,11,INT:ProduzentE10:B,V,B,1.2406890494851734,6.82408439241838
13527972081,11,INT:ProduzentE13:B,V,B,1.2406890494851732,6.986127486366899
13527972081,11,INT:ProduzentE7:B,V,B,1.240689049485173,7.005995451579958
13527972081,11,INT:ProduzentE8:B,V,B,1.8110335742277597,7.014260548204593
13527972081,11,INT:ProduzentE11:B,V,B,1.2406890494851734,7.037539561898523
13527972081,11,INT:ProduzentE9:B,V,B,2.3813780989703472,7.148637599796714
13527972081,11,INT:ProduzentE12:B,V,B,6.373789772168454,7.718820576262762
13527972081,11,INT:KonsumentE14:C,K,C,1.4896544994279681,7.02898677517708
13527972081,11,INT:KonsumentE12:C,K,C,1.4896544994279681,7.081588656794949
13527972081,11,INT:KonsumentE10:C,K,C,1.4896544994279681,7.140025069119534
13527972081,11,INT:KonsumentE13:C,K,C,1.4896544994279681,7.1579306578891195
13527972081,11,INT:KonsumentE11:C,K,C,1.4896544994279681,7.167391564001294
13527972081,11,INT:ProduzentS2:C,V,C,3.3408391354534466,6.251430283564342
13527972081,11,INT:ProduzentE18:C,V,C,4.443114777394069,6.657564237087405
13527972081,11,INT:ProduzentE15:C,V,C,4.44311477739407,6.680582510504033
13527972081,11,INT:ProduzentE17:C,V,C,4.722073306791948,6.724554102426439
13527972081,11,INT:ProduzentE14:C,V,C,4.4431147773940705,6.7474595346384945
13527972081,11,INT:ProduzentE16:C,V,C,4.341616250472061,6.783576382667134
13527972081,11,INT:ProduzentE19:C,V,C,4.313033928487959,6.8471541274541625
13527972081,11,INT:ProduzentE20:C,V,C,4.061853683590716,6.955934203802357
13527972081,12,INT:KonsumentE0:A,K,A,8.748631914517897,10.448958963810998
13527972081,12,INT:KonsumentE2:A,K,A,12.144689872287401,10.45315241395509
13527972081,12,INT:KonsumentE1:A,K,A,9.283905026132762,10.533745357106804
13527972081,12,INT:KonsumentE4:A,K,A,10.134859506689082,10.616869947044199
13527972081,12,INT:KonsumentE3:A,K,A,8.57135566609915,10.750523568956034
13527972081,12,G14A:Agent1,K,A,2.0,12.0
13527972081,12,INT:ProduzentS0:A,V,A,0.6703445247425865,6.993576460087159
13527972081,12,INT:ProduzentE2:A,V,A,3.4100099593798197,11.735059484513176
13527972081,12,INT:ProduzentE0:A,V,A,3.4100099593798197,11.863164145791282
13527972081,12,INT:ProduzentE3:A,V,A,3.4100099593798197,11.879814599824064
13527972081,12,INT:ProduzentE5:A,V,A,3.4100099593798197,11.907070386800612
13527972081,12,INT:ProduzentE6:A,V,A,3.4100099593798205,11.960726450694999
13527972081,12,INT:ProduzentE1:A,V,A,3.4100099593798197,11.965261894826112
13527972081,12,G14A:Agent1,V,A,4.79468120831325,12.0
13527972081,12,INT:ProduzentE4:A,V,A,5.443925834236761,12.370956674508697
13527972081,12,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,12,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,12,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,12,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,12,G25A:Diablo,K,B,1.0,3.8
13527972081,12,G25A:Diablo,K,B,1.0,4.0
13527972081,12,INT:KonsumentE5:B,K,B,11.526157100344385,6.969239241091548
13527972081,12,INT:KonsumentE7:B,K,B,9.217604226732565,7.007399540427103
13527972081,12,INT:KonsumentE9:B,K,B,13.495254426936405,7.046582021089499
13527972081,12,INT:KonsumentE6:B,K,B,11.034395250949201,7.051715753803858
13527972081,12,INT:KonsumentE8:B,K,B,8.252135385940441,7.0886877573778735
13527972081,12,G14A:Agent1,K,B,2.0,8.0
13527972081,12,INT:ProduzentS1:B,V,B,1.7630651557853585,5.076387332586603
13527972081,12,INT:ProduzentE10:B,V,B,1.7630651557853585,7.499544622013505
13527972081,12,INT:ProduzentE13:B,V,B,1.7630651557853585,7.593601040814427
13527972081,12,INT:ProduzentE11:B,V,B,1.7630651557853585,7.598543497695468
13527972081,12,INT:ProduzentE8:B,V,B,2.265388626156213,7.725046396826421
13527972081,12,INT:ProduzentE7:B,V,B,1.763065155785358,7.735415031463312
13527972081,12,INT:ProduzentE9:B,V,B,2.767712096527068,7.89122978553968
13527972081,12,G36A:Reaktion,V,B,15.87871283801511,8.0
13527972081,12,INT:ProduzentE12:B,V,B,6.28397638912305,8.37463050558467
13527972081,12,INT:KonsumentE12:C,K,C,1.48965449942797,7.003508533608797
13527972081,12,INT:KonsumentE10:C,K,C,1.48965449942797,7.083823900083548
13527972081,12,INT:KonsumentE14:C,K,C,1.48965449942797,7.101091262369867
13527972081,12,INT:KonsumentE11:C,K,C,1.48965449942797,7.167357203609888
13527972081,12,INT:KonsumentE13:C,K,C,1.48965449942797,7.181539701493885
13527972081,12,INT:ProduzentS2:C,V,C,3.951994781048552,6.251430283564342
13527972081,12,INT:ProduzentE16:C,V,C,4.734233886407591,6.593102571397106
13527972081,12,INT:ProduzentE14:C,V,C,4.813568351298166,6.625410585602159
13527972081,12,INT:ProduzentE18:C,V,C,4.813568351298163,6.6530135847188125
13527972081,12,INT:ProduzentE15:C,V,C,4.813568351298164,6.659210061093392
13527972081,12,INT:ProduzentE19:C,V,C,4.711893037838616,6.684997814436832
13527972081,12,INT:ProduzentE17:C,V,C,5.03161117741176,6.7160232822123636
13527972081,12,INT:ProduzentE20:C,V,C,4.515562599118873,6.754908019060036
13527972081,12,G36A:Reaktion,V,C,4.389150746318382,7.02898677517708
13527972081,13,INT:KonsumentE0:A,K,A,9.865872789088876,10.448958963810998
13527972081,13,INT:KonsumentE2:A,K,A,13.26193074685838,10.45315241395509
13527972081,13,INT:KonsumentE1:A,K,A,10.40114590070374,10.533745357106804
13527972081,13,INT:KonsumentE3:A,K,A,9.688596540670128,10.861852291476056
13527972081,13,INT:KonsumentE4:A,K,A,11.25210038126006,10.987354736797911
13527972081,13,G14A:Agent1,K,A,2.0,12.0
13527972081,13,INT:ProduzentS0:A,V,A,1.2889750811730258,6.993576460087159
13527972081,13,G14A:Agent1,V,A,4.42479381023422,12.0
13527972081,13,INT:ProduzentE2:A,V,A,3.8172880451876035,12.198783302282306
13527972081,13,INT:ProduzentE5:A,V,A,3.8172880451876035,12.219864566504237
13527972081,13,INT:ProduzentE0:A,V,A,3.8172880451876035,12.2274683063958
13527972081,13,INT:ProduzentE6:A,V,A,3.8172880451876043,12.34418479984185
13527972081,13,INT:ProduzentE3:A,V,A,3.8172880451876035,12.380681596420233
13527972081,13,INT:ProduzentE1:A,V,A,3.8172880451876035,12.454989843413339
13527972081,13,INT:ProduzentE4:A,V,A,6.114270358979347,12.581092223585253
13527972081,13,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,13,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,13,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,13,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,13,G25A:Diablo,K,B,1.0,3.8
13527972081,13,G25A:Diablo,K,B,1.0,4.0
13527972081,13,INT:KonsumentE9:B,K,B,14.612495301507384,7.303990301656598
13527972081,13,INT:KonsumentE5:B,K,B,12.643397974915363,7.330792834289795
13527972081,13,INT:KonsumentE6:B,K,B,12.151636125520179,7.34915823946886
13527972081,13,INT:KonsumentE7:B,K,B,10.334845101303543,7.3494172097097055
13527972081,13,INT:KonsumentE8:B,K,B,9.369376260511421,7.439182380748723
13527972081,13,G14A:Agent1,K,B,2.0,8.0
13527972081,13,INT:ProduzentS1:B,V,B,2.314793143925295,5.076387332586603
13527972081,13,INT:ProduzentE13:B,V,B,2.314793143925295,7.803765367149888
13527972081,13,INT:ProduzentE7:B,V,B,2.3147931439252947,7.887190096351863
13527972081,13,INT:ProduzentE11:B,V,B,2.314793143925295,7.9196733152436725
13527972081,13,INT:ProduzentE8:B,V,B,2.783320999815258,7.978560051072719
13527972081,13,INT:ProduzentE10:B,V,B,2.314793143925295,7.987685677325198
13527972081,13,INT:ProduzentE9:B,V,B,3.251848855705222,8.038829059436992
13527972081,13,INT:ProduzentE12:B,V,B,6.9543209138656366,8.672051853206161
13527972081,13,INT:KonsumentE12:C,K,C,1.48965449942797,6.948663775455762
13527972081,13,INT:KonsumentE14:C,K,C,1.48965449942797,6.971404423984346
13527972081,13,INT:KonsumentE13:C,K,C,1.48965449942797,7.061529122633689
13527972081,13,INT:KonsumentE10:C,K,C,1.48965449942797,7.076437035623259
13527972081,13,INT:KonsumentE11:C,K,C,1.48965449942797,7.108331202631498
13527972081,13,INT:ProduzentS2:C,V,C,4.505342750591236,6.251430283564342
13527972081,13,INT:ProduzentE19:C,V,C,5.113849331203843,6.495856918786904
13527972081,13,INT:ProduzentE15:C,V,C,5.195268253767679,6.539045975395576
13527972081,13,INT:ProduzentE14:C,V,C,5.195268253767681,6.574826438479236
13527972081,13,INT:ProduzentE18:C,V,C,5.195268253767679,6.590184191826292
13527972081,13,INT:ProduzentE16:C,V,C,5.1317392964053905,6.632950762122619
13527972081,13,INT:ProduzentE17:C,V,C,5.369871226415567,6.650703333446017
13527972081,13,INT:ProduzentE20:C,V,C,4.956633068542342,6.679924206937166
13527972081,14,INT:KonsumentE0:A,K,A,10.983113663659854,10.448958963810998
13527972081,14,INT:KonsumentE2:A,K,A,14.379171621429357,10.45315241395509
13527972081,14,INT:KonsumentE1:A,K,A,11.518386775274719,10.533745357106804
13527972081,14,INT:KonsumentE3:A,K,A,10.805837415241108,10.861852291476056
13527972081,14,INT:KonsumentE4:A,K,A,12.369341255831038,10.987354736797911
13527972081,14,G14A:Agent1,K,A,2.0,12.0
13527972081,14,INT:ProduzentS0:A,V,A,1.5081375207908605,6.993576460087159
13527972081,14,G14A:Agent1,V,A,4.800219821772602,12.0
13527972081,14,INT:ProduzentE1:A,V,A,4.48763256993019,12.523911901402634
13527972081,14,INT:ProduzentE5:A,V,A,4.48763256993019,12.615238982767744
13527972081,14,INT:ProduzentE6:A,V,A,4.487632569930191,12.621200807820646
13527972081,14,INT:ProduzentE2:A,V,A,4.48763256993019,12.653473257555445
13527972081,14,INT:ProduzentE3:A,V,A,4.48763256993019,12.66032073564807
13527972081,14,INT:ProduzentE0:A,V,A,4.48763256993019,12.804066495087753
13527972081,14,INT:ProduzentE4:A,V,A,6.784614883721933,13.35573436992886
13527972081,14,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,14,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,14,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,14,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,14,G25A:Diablo,K,B,1.0,3.8
13527972081,14,G25A:Diablo,K,B,1.0,4.0
13527972081,14,INT:KonsumentE5:B,K,B,13.281731755801673,7.332404056390307
13527972081,14,INT:KonsumentE8:B,K,B,10.131723556357594,7.338189100694426
13527972081,14,INT:KonsumentE6:B,K,B,12.808596879831361,7.34162186505756
13527972081,14,INT:KonsumentE9:B,K,B,15.176243541407686,7.342800815917695
13527972081,14,INT:KonsumentE7:B,K,B,11.060622332875523,7.406726555704986
13527972081,14,G14A:Agent1,K,B,2.0,8.0
13527972081,14,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,14,G36A:Reaktion,V,B,14.81041543767633,7.303990301656598
13527972081,14,INT:ProduzentE7:B,V,B,2.985137668667881,7.818923184879047
13527972081,14,INT:ProduzentE11:B,V,B,2.9851376686678814,7.834542646461973
13527972081,14,INT:ProduzentE13:B,V,B,2.9851376686678814,7.850854109280215
13527972081,14,INT:ProduzentE10:B,V,B,2.9851376686678814,7.887129846554969
13527972081,14,INT:ProduzentE8:B,V,B,3.4536655245578443,8.01721479535419
13527972081,14,INT:ProduzentE9:B,V,B,3.9221933804478084,8.053676992403956
13527972081,14,INT:ProduzentE12:B,V,B,7.624665438608223,8.415152320428065
13527972081,14,INT:KonsumentE12:C,K,C,1.48965449942797,6.94786811193864
13527972081,14,INT:KonsumentE13:C,K,C,1.48965449942797,6.9550553987814645
13527972081,14,INT:KonsumentE14:C,K,C,1.48965449942797,7.032773841036449
13527972081,14,INT:KonsumentE11:C,K,C,1.48965449942797,7.098242805608511
13527972081,14,INT:KonsumentE10:C,K,C,1.48965449942797,7.109463774888718
13527972081,14,INT:ProduzentS2:C,V,C,5.0207896368626255,6.251430283564342
13527972081,14,INT:ProduzentE19:C,V,C,5.517836265433033,6.423101478625202
13527972081,14,INT:ProduzentE16:C,V,C,5.532449331539434,6.430909672829464
13527972081,14,INT:ProduzentE18:C,V,C,5.584341710487463,6.434979207077319
13527972081,14,INT:ProduzentE17:C,V,C,5.726962713543227,6.440145222644271
13527972081,14,INT:ProduzentE14:C,V,C,5.584341710487463,6.512006434256232
13527972081,14,INT:ProduzentE20:C,V,C,5.389417254362243,6.598210263404768
13527972081,14,INT:ProduzentE15:C,V,C,5.584341710487463,6.599532487495044
13527972081,15,INT:KonsumentE0:A,K,A,12.100354538230832,10.448958963810998
13527972081,15,INT:KonsumentE2:A,K,A,15.496412496000334,10.45315241395509
13527972081,15,INT:KonsumentE1:A,K,A,12.635627649845695,10.533745357106804
13527972081,15,INT:KonsumentE3:A,K,A,11.923078289812082,10.861852291476056
13527972081,15,INT:KonsumentE4:A,K,A,13.486582130402015,10.987354736797911
13527972081,15,G14A:Agent1,K,A,2.0,12.0
13527972081,15,INT:ProduzentS0:A,V,A,1.7003425112952015,6.993576460087159
13527972081,15,G14A:Agent1,V,A,4.798029855397695,12.0
13527972081,15,INT:ProduzentE5:A,V,A,5.157977094672776,12.67438540288758
13527972081,15,INT:ProduzentE6:A,V,A,5.157977094672777,12.880031581349186
13527972081,15,INT:ProduzentE2:A,V,A,5.157977094672776,12.993980854281205
13527972081,15,INT:ProduzentE1:A,V,A,5.157977094672776,13.012490403712636
13527972081,15,INT:ProduzentE3:A,V,A,5.157977094672776,13.089159256067465
13527972081,15,INT:ProduzentE0:A,V,A,5.157977094672776,13.186718439703661
13527972081,15,INT:ProduzentE4:A,V,A,7.45495940846452,13.619481534320425
13527972081,15,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,15,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,15,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,15,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,15,G25A:Diablo,K,B,1.0,3.8
13527972081,15,G25A:Diablo,K,B,1.0,4.0
13527972081,15,INT:KonsumentE8:B,K,B,8.81568157284066,7.198317406200825
13527972081,15,INT:KonsumentE7:B,K,B,9.521491606636076,7.277413088516816
13527972081,15,INT:KonsumentE9:B,K,B,12.648685675264648,7.319486253080643
13527972081,15,INT:KonsumentE6:B,K,B,10.849664282980008,7.344999168110068
13527972081,15,INT:KonsumentE5:B,K,B,11.209168839601574,7.387840609501546
13527972081,15,G14A:Agent1,K,B,2.0,8.0
13527972081,15,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,15,INT:ProduzentE7:B,V,B,3.6554821934104673,7.748905154518178
13527972081,15,INT:ProduzentE11:B,V,B,3.6554821934104678,7.844384868851485
13527972081,15,INT:ProduzentE10:B,V,B,3.6554821934104678,7.978637311999191
13527972081,15,INT:ProduzentE13:B,V,B,3.6554821934104678,7.995922565189739
13527972081,15,INT:ProduzentE8:B,V,B,4.124010049300431,7.9966864391999755
13527972081,15,INT:ProduzentE9:B,V,B,4.592537905190395,8.220722357445482
13527972081,15,INT:ProduzentE12:B,V,B,8.29500996335081,8.430333036894496
13527972081,15,INT:KonsumentE14:C,K,C,1.4896544994279663,6.869684428227221
13527972081,15,INT:KonsumentE12:C,K,C,1.4896544994279663,6.905536286121274
13527972081,15,G36A:Reaktion,K,C,47.78123675156374,6.94786811193864
